season;lemma_final;cnt_total
autumn;релакс;2
autumn;ремикс;2
autumn;ремонт;31
autumn;ремонтн;1
autumn;реназ;2
autumn;ренат;4
autumn;ренга;1
autumn;репертуар;6
autumn;репутац;6
autumn;ресепш;3
autumn;ресепшен;4
autumn;ресепшеонист;1
autumn;ресепшн;1
autumn;респект;44
autumn;респектабельн;1
autumn;республик;1
autumn;рест;2
autumn;рестик;6
autumn;рестобар;1
autumn;рестора;1076
autumn;рестораг;1
autumn;ресторан;343
autumn;ресторанчик;45
autumn;рестран;1
autumn;ресурс;1
autumn;ретр;3
autumn;рефлекс;1
autumn;рецепт;15
autumn;рецептор;8
autumn;рецептур;3
autumn;реч;5
autumn;реченьк;1
autumn;реш;159
autumn;реша;14
autumn;решат;3
autumn;решен;25
autumn;решетк;1
autumn;решиш;1
autumn;ржан;1
autumn;риан;1
autumn;риба;6
autumn;риет;2
autumn;ризотт;7
autumn;рийет;2
autumn;рик;1
autumn;рикотт;3
autumn;рим;1
autumn;риммарекоменд;1
autumn;римск;4
autumn;ринат;1
autumn;рис;46
autumn;риск;2
autumn;рискнул;1
autumn;рискнут;3
autumn;рискова;1
autumn;риску;1
autumn;рискует;1
autumn;рисов;7
autumn;рисова;1
autumn;рисунк;3
autumn;рисунок;2
autumn;ритуа;2
autumn;ритуальн;5
autumn;рка;1
autumn;робертс;1
autumn;роблокс;1
autumn;робот;2
autumn;ровн;9
autumn;род;5
autumn;роджен;1
autumn;родин;1
autumn;родител;21
autumn;родн;14
autumn;родословн;1
autumn;родственник;13
autumn;родственниц;1
autumn;рожден;215
autumn;рожк;1
autumn;роз;8
autumn;розетк;3
autumn;розеток;4
autumn;розл;2
autumn;розмарин;1
autumn;розничн;1
autumn;розов;7
autumn;розочк;1
autumn;розыгрыш;1
autumn;рок;2
autumn;рокол;1
autumn;рол;10
autumn;ролл;132
autumn;ром;2
autumn;рома;4
autumn;романов;1
autumn;романтик;4
autumn;романтическ;24
autumn;романтичн;10
autumn;ромашков;1
autumn;роме;1
autumn;ромов;3
autumn;роналд;1
autumn;рор;1
autumn;роскош;5
autumn;роскошн;11
autumn;росп;3
autumn;роспотребнадзор;5
autumn;росс;16
autumn;российск;5
autumn;россыпн;1
autumn;рост;5
autumn;ростбиф;21
autumn;ростислав;1
autumn;ростк;2
autumn;ростов;1
autumn;рот;12
autumn;рошкошн;1
autumn;роял;16
autumn;ррф;2
autumn;рта;1
autumn;рту;44
autumn;руб;51
autumn;рубашк;1
autumn;рубец;1
autumn;рубк;1
autumn;рубл;99
autumn;рублен;2
autumn;руг;1
autumn;руга;7
autumn;руеоменд;1
autumn;рук;47
autumn;руккол;6
autumn;руковод;2
autumn;руководител;7
autumn;руководств;33
autumn;руководству;1
autumn;рукол;1
autumn;руколл;1
autumn;рукомойник;1
autumn;рул;6
autumn;рулет;3
autumn;рулетик;1
autumn;рульк;5
autumn;румян;3
autumn;рунар;5
autumn;рус;1
autumn;русла;1
autumn;русск;47
autumn;русскоязычн;1
autumn;рухнул;1
autumn;ручк;4
autumn;ручн;7
autumn;руш;1
autumn;рыб;64
autumn;рыбк;12
autumn;рыбн;16
autumn;рыгаловк;1
autumn;рыж;1
autumn;рыженьк;1
autumn;рынк;4
autumn;рэд;1
autumn;рэхмэт;1
autumn;рюмк;3
autumn;рюмок;1
autumn;рюмочн;1
autumn;ряб;1
autumn;рябин;2
autumn;ряд;136
autumn;рядов;1
autumn;сабанту;1
autumn;сабра;1
autumn;сабраж;1
autumn;сав;1
autumn;савраск;1
autumn;сад;13
autumn;садж;8
autumn;сажа;1
autumn;саза;1
autumn;саит;1
autumn;сайдаш;1
autumn;сайт;34
autumn;саксофон;4
autumn;сакур;1
autumn;сал;7
autumn;салават;1
autumn;салат;479
autumn;салатик;3
autumn;салимжанов;1
autumn;салма;1
autumn;салон;1
autumn;салпт;1
autumn;салфетк;25
autumn;салфетниц;2
autumn;салфеток;10
autumn;салфеточк;1
autumn;сальс;1
autumn;сальтимбок;1
autumn;салют;3
autumn;салянк;1
autumn;сам;848
autumn;самар;2
autumn;самаркандск;1
autumn;самарск;1
autumn;самат;1
autumn;самир;5
autumn;самм;1
autumn;самобытн;5
autumn;самовар;21
autumn;самоварн;1
autumn;самовывоз;8
autumn;самогон;1
autumn;самодельн;3
autumn;самозаказ;1
autumn;самокат;1
autumn;самолет;4
autumn;самообслуживан;15
autumn;самопозиционирован;1
autumn;самос;2
autumn;самостоятельн;7
autumn;самотек;1
autumn;самс;10
autumn;сан;3
autumn;сандж;1
autumn;санитарн;3
autumn;санкт;10
autumn;санкцион;1
autumn;санрайз;2
autumn;сантиметр;2
autumn;санузел;8
autumn;санузл;1
autumn;саоц;1
autumn;сапдековск;1
autumn;сапог;1
autumn;сапожник;1
autumn;саратов;1
autumn;саратовск;1
autumn;сариев;1
autumn;саундтрек;1
autumn;сауэр;1
autumn;сафин;1
autumn;сахалин;1
autumn;сахар;21
autumn;сахарн;9
autumn;сахарниц;1
autumn;сацебел;1
autumn;сашк;1
autumn;сбав;1
autumn;сбалансирова;19
autumn;сбалансирован;2
autumn;сбда;1
autumn;сбежа;1
autumn;сберегл;1
autumn;сбива;2
autumn;сбок;1
autumn;сбор;14
autumn;сброд;1
autumn;сброш;1
autumn;сбудет;1
autumn;сбыт;1
autumn;свадеб;1
autumn;свадебн;4
autumn;свадьб;40
autumn;свал;2
autumn;сванск;1
autumn;свар;6
autumn;сварен;2
autumn;сведен;2
autumn;свеж;212
autumn;свежайш;6
autumn;свежатин;1
autumn;свежевыжат;3
autumn;свежеиспечен;2
autumn;свеженьк;1
autumn;свежеприготовлен;1
autumn;свежесварен;1
autumn;свежест;19
autumn;свекл;11
autumn;свекров;1
autumn;сверка;2
autumn;свернул;1
autumn;сверх;22
autumn;сверхэмоц;1
autumn;сверш;1
autumn;свет;42
autumn;светильник;3
autumn;светл;28
autumn;светла;3
autumn;светлан;3
autumn;светов;2
autumn;светофор;1
autumn;свеч;11
autumn;свечк;13
autumn;свидан;26
autumn;свидетельств;1
autumn;свин;13
autumn;свинин;17
autumn;свининк;1
autumn;свинск;1
autumn;свинств;2
autumn;сво;418
autumn;свобод;3
autumn;свободн;47
autumn;свод;4
autumn;своевремен;14
autumn;своеобраз;1
autumn;своеобразн;5
autumn;свож;1
autumn;свойств;1
autumn;свойствен;1
autumn;сворачива;1
autumn;свч;1
autumn;свысок;2
autumn;свыш;1
autumn;связ;18
autumn;связа;10
autumn;связк;1
autumn;связыва;1
autumn;сгкщенк;1
autumn;сглад;5
autumn;сглажива;1
autumn;сгор;1
autumn;сгорб;1
autumn;сгоревш;1
autumn;сгорел;1
autumn;сгуб;1
autumn;сгущен;1
autumn;сгущенк;9
autumn;сдад;1
autumn;сдал;2
autumn;сдат;1
autumn;сдач;2
autumn;сдают;1
autumn;сдвига;1
autumn;сдвинул;1
autumn;сдвинут;1
autumn;сде;2
autumn;сдела;245
autumn;сделан;1
autumn;сдержа;7
autumn;сдержын;1
autumn;сдува;1
autumn;сдует;1
autumn;сдул;1
autumn;се;4
autumn;сеанс;1
autumn;себастья;3
autumn;себестоим;6
autumn;северн;4
autumn;севич;1
autumn;севш;1
autumn;сеглдн;1
autumn;сегмент;2
autumn;сегодн;128
autumn;сегодняшн;10
autumn;сеголн;1
autumn;седьм;1
autumn;сезон;31
autumn;сейшн;1
autumn;секунд;5
autumn;сел;18
autumn;селед;1
autumn;селедк;6
autumn;селедочк;1
autumn;селф;1
autumn;сельд;3
autumn;сельдере;3
autumn;сельск;1
autumn;сем;185
autumn;семг;6
autumn;семейк;1
autumn;семейн;78
autumn;семенович;1
autumn;семечек;1
autumn;семечк;1
autumn;сендвич;4
autumn;сенсор;1
autumn;сенсорн;1
autumn;сентбр;1
autumn;сентябр;34
autumn;сентябре;1
autumn;сер;5
autumn;серб;1
autumn;сербск;11
autumn;сервер;2
autumn;сервиз;2
autumn;сервирова;4
autumn;сервировк;22
autumn;сервис;342
autumn;сервисн;2
autumn;серг;2
autumn;серге;1
autumn;сердечк;9
autumn;сердит;2
autumn;сердц;30
autumn;серебрян;1
autumn;середин;10
autumn;сериал;2
autumn;сертивровк;1
autumn;сертировк;1
autumn;сертификат;1
autumn;серф;1
autumn;серьезн;13
autumn;сест;17
autumn;сестр;2
autumn;сестренк;2
autumn;сет;109
autumn;сетев;3
autumn;сетк;2
autumn;сеточк;1
autumn;сзад;1
autumn;сиб;1
autumn;сибас;2
autumn;сибгат;2
autumn;сибир;4
autumn;сибирск;1
autumn;сигарет;4
autumn;сигарн;4
autumn;сигм;1
autumn;сигна;1
autumn;сид;43
autumn;сидевш;1
autumn;сидел;76
autumn;сиден;4
autumn;сидет;40
autumn;сидр;4
autumn;сидушк;3
autumn;сидя;1
autumn;сиж;4
autumn;сил;17
autumn;сильн;93
autumn;сим;1
autumn;символ;5
autumn;символическ;1
autumn;симпатичн;29
autumn;симпончик;2
autumn;симпотичн;2
autumn;симпочик;1
autumn;симпсон;24
autumn;син;3
autumn;синабон;1
autumn;синатр;1
autumn;сингапурск;1
autumn;сингх;1
autumn;синдр;1
autumn;синнабон;1
autumn;синхронизац;1
autumn;сироп;13
autumn;сиротск;1
autumn;сист;3
autumn;систем;24
autumn;систематическ;1
autumn;системн;1
autumn;сит;2
autumn;ситечк;1
autumn;ситн;1
autumn;ситуац;33
autumn;сих;9
autumn;сицилийск;1
autumn;скаж;53
autumn;скажет;3
autumn;скажеш;5
autumn;скажут;2
autumn;сказа;324
autumn;сказатл;1
autumn;сказк;53
autumn;сказок;4
autumn;сказочн;15
autumn;скака;1
autumn;скал;1
autumn;скам;1
autumn;скамейк;1
autumn;скан;3
autumn;скандал;2
autumn;скандинавск;1
autumn;скат;2
autumn;скатерт;13
autumn;скатыва;1
autumn;скача;1
autumn;скачен;1
autumn;скачива;3
autumn;скачиван;1
autumn;сквоз;3
autumn;сквозняк;1
autumn;скепсис;1
autumn;скептическ;4
autumn;скидк;57
autumn;скидок;4
autumn;скидос;1
autumn;скидочк;2
autumn;скидочн;2
autumn;скин;1
autumn;скиннер;1
autumn;скинул;1
autumn;скинут;1
autumn;скисш;1
autumn;скитан;1
autumn;складирова;1
